 3.200392e+006 -2.293977e+006  0.000000e+000  2.575041e+010  5.186933e+010  0.000000e+000 -8.318443e+010 -6.887779e+010  0.000000e+000 -1.499864e+011 -1.805143e+009  0.000000e+000 -6.328994e+010  2.159015e+011  0.000000e+000 
 3.200902e+006 -2.294164e+006  0.000000e+000  2.561507e+010  5.193628e+010  0.000000e+000 -8.325490e+010 -6.879259e+010  0.000000e+000 -1.499852e+011 -1.898952e+009  0.000000e+000 -6.336344e+010  2.158799e+011  0.000000e+000 
 3.201412e+006 -2.294352e+006  0.000000e+000  2.547957e+010  5.200289e+010  0.000000e+000 -8.332528e+010 -6.870732e+010  0.000000e+000 -1.499840e+011 -1.992762e+009  0.000000e+000 -6.343694e+010  2.158583e+011  0.000000e+000 
 3.201922e+006 -2.294539e+006  0.000000e+000  2.534389e+010  5.206913e+010  0.000000e+000 -8.339557e+010 -6.862197e+010  0.000000e+000 -1.499827e+011 -2.086570e+009  0.000000e+000 -6.351044e+010  2.158367e+011  0.000000e+000 
 3.202432e+006 -2.294727e+006  0.000000e+000  2.520803e+010  5.213503e+010  0.000000e+000 -8.346577e+010 -6.853656e+010  0.000000e+000 -1.499814e+011 -2.180378e+009  0.000000e+000 -6.358392e+010  2.158151e+011  0.000000e+000 
 3.202941e+006 -2.294915e+006  0.000000e+000  2.507201e+010  5.220057e+010  0.000000e+000 -8.353589e+010 -6.845107e+010  0.000000e+000 -1.499800e+011 -2.274184e+009  0.000000e+000 -6.365740e+010  2.157934e+011  0.000000e+000 
 3.203450e+006 -2.295103e+006  0.000000e+000  2.493582e+010  5.226575e+010  0.000000e+000 -8.360592e+010 -6.836551e+010  0.000000e+000 -1.499786e+011 -2.367990e+009  0.000000e+000 -6.373087e+010  2.157717e+011  0.000000e+000 
 3.203958e+006 -2.295291e+006  0.000000e+000  2.479945e+010  5.233058e+010  0.000000e+000 -8.367586e+010 -6.827988e+010  0.000000e+000 -1.499771e+011 -2.461795e+009  0.000000e+000 -6.380433e+010  2.157500e+011  0.000000e+000 
 3.204466e+006 -2.295479e+006  0.000000e+000  2.466292e+010  5.239506e+010  0.000000e+000 -8.374572e+010 -6.819418e+010  0.000000e+000 -1.499755e+011 -2.555599e+009  0.000000e+000 -6.387779e+010  2.157283e+011  0.000000e+000 
 3.204974e+006 -2.295668e+006  0.000000e+000  2.452622e+010  5.245918e+010  0.000000e+000 -8.381548e+010 -6.810841e+010  0.000000e+000 -1.499739e+011 -2.649402e+009  0.000000e+000 -6.395124e+010  2.157065e+011  0.000000e+000 
 3.205481e+006 -2.295856e+006  0.000000e+000  2.438935e+010  5.252294e+010  0.000000e+000 -8.388516e+010 -6.802256e+010  0.000000e+000 -1.499722e+011 -2.743204e+009  0.000000e+000 -6.402468e+010  2.156847e+011  0.000000e+000 
 3.205988e+006 -2.296045e+006  0.000000e+000  2.425232e+010  5.258634e+010  0.000000e+000 -8.395475e+010 -6.793665e+010  0.000000e+000 -1.499704e+011 -2.837005e+009  0.000000e+000 -6.409811e+010  2.156629e+011  0.000000e+000 
 3.206494e+006 -2.296233e+006  0.000000e+000  2.411512e+010  5.264939e+010  0.000000e+000 -8.402426e+010 -6.785066e+010  0.000000e+000 -1.499686e+011 -2.930805e+009  0.000000e+000 -6.417154e+010  2.156411e+011  0.000000e+000 
 3.207000e+006 -2.296422e+006  0.000000e+000  2.397776e+010  5.271208e+010  0.000000e+000 -8.409367e+010 -6.776460e+010  0.000000e+000 -1.499668e+011 -3.024603e+009  0.000000e+000 -6.424496e+010  2.156192e+011  0.000000e+000 
 3.207506e+006 -2.296611e+006  0.000000e+000  2.384024e+010  5.277441e+010  0.000000e+000 -8.416300e+010 -6.767847e+010  0.000000e+000 -1.499649e+011 -3.118401e+009  0.000000e+000 -6.431837e+010  2.155973e+011  0.000000e+000 
 3.208012e+006 -2.296800e+006  0.000000e+000  2.370255e+010  5.283638e+010  0.000000e+000 -8.423224e+010 -6.759227e+010  0.000000e+000 -1.499629e+011 -3.212197e+009  0.000000e+000 -6.439177e+010  2.155754e+011  0.000000e+000 
 3.208517e+006 -2.296989e+006  0.000000e+000  2.356470e+010  5.289799e+010  0.000000e+000 -8.430139e+010 -6.750600e+010  0.000000e+000 -1.499608e+011 -3.305992e+009  0.000000e+000 -6.446517e+010  2.155535e+011  0.000000e+000 
 3.209021e+006 -2.297178e+006  0.000000e+000  2.342669e+010  5.295925e+010  0.000000e+000 -8.437045e+010 -6.741966e+010  0.000000e+000 -1.499587e+011 -3.399786e+009  0.000000e+000 -6.453855e+010  2.155315e+011  0.000000e+000 
 3.209526e+006 -2.297367e+006  0.000000e+000  2.328853e+010  5.302014e+010  0.000000e+000 -8.443942e+010 -6.733325e+010  0.000000e+000 -1.499566e+011 -3.493578e+009  0.000000e+000 -6.461194e+010  2.155095e+011  0.000000e+000 
 3.210030e+006 -2.297557e+006  0.000000e+000  2.315020e+010  5.308067e+010  0.000000e+000 -8.450831e+010 -6.724676e+010  0.000000e+000 -1.499544e+011 -3.587369e+009  0.000000e+000 -6.468531e+010  2.154875e+011  0.000000e+000 
 3.210533e+006 -2.297746e+006  0.000000e+000  2.301172e+010  5.314084e+010  0.000000e+000 -8.457710e+010 -6.716021e+010  0.000000e+000 -1.499521e+011 -3.681158e+009  0.000000e+000 -6.475868e+010  2.154655e+011  0.000000e+000 
 3.211036e+006 -2.297936e+006  0.000000e+000  2.287308e+010  5.320065e+010  0.000000e+000 -8.464581e+010 -6.707359e+010  0.000000e+000 -1.499498e+011 -3.774947e+009  0.000000e+000 -6.483203e+010  2.154434e+011  0.000000e+000 
 3.211539e+006 -2.298126e+006  0.000000e+000  2.273429e+010  5.326010e+010  0.000000e+000 -8.471443e+010 -6.698689e+010  0.000000e+000 -1.499474e+011 -3.868733e+009  0.000000e+000 -6.490539e+010  2.154213e+011  0.000000e+000 
 3.212042e+006 -2.298316e+006  0.000000e+000  2.259534e+010  5.331919e+010  0.000000e+000 -8.478296e+010 -6.690013e+010  0.000000e+000 -1.499449e+011 -3.962518e+009  0.000000e+000 -6.497873e+010  2.153992e+011  0.000000e+000 
 3.212544e+006 -2.298505e+006  0.000000e+000  2.245623e+010  5.337791e+010  0.000000e+000 -8.485140e+010 -6.681329e+010  0.000000e+000 -1.499424e+011 -4.056302e+009  0.000000e+000 -6.505207e+010  2.153771e+011  0.000000e+000 
 3.213046e+006 -2.298696e+006  0.000000e+000  2.231698e+010  5.343627e+010  0.000000e+000 -8.491975e+010 -6.672639e+010  0.000000e+000 -1.499399e+011 -4.150084e+009  0.000000e+000 -6.512539e+010  2.153549e+011  0.000000e+000 
