                       x                        y                        z
 3.782749e+008  6.847139e+007  0.000000e+000
 3.782319e+008  6.870907e+007  0.000000e+000
 3.781887e+008  6.894672e+007  0.000000e+000
 3.781454e+008  6.918434e+007  0.000000e+000
 3.781020e+008  6.942194e+007  0.000000e+000
 3.780583e+008  6.965951e+007  0.000000e+000
 3.780146e+008  6.989705e+007  0.000000e+000
 3.779707e+008  7.013456e+007  0.000000e+000
 3.779266e+008  7.037205e+007  0.000000e+000
 3.778824e+008  7.060951e+007  0.000000e+000
 3.778380e+008  7.084694e+007  0.000000e+000
 3.777935e+008  7.108434e+007  0.000000e+000
 3.777489e+008  7.132172e+007  0.000000e+000
 3.777040e+008  7.155906e+007  0.000000e+000
 3.776591e+008  7.179638e+007  0.000000e+000
 3.776140e+008  7.203367e+007  0.000000e+000
 3.775687e+008  7.227093e+007  0.000000e+000
 3.775233e+008  7.250817e+007  0.000000e+000
 3.774778e+008  7.274537e+007  0.000000e+000
 3.774321e+008  7.298255e+007  0.000000e+000
 3.773862e+008  7.321970e+007  0.000000e+000
 3.773402e+008  7.345682e+007  0.000000e+000
 3.772941e+008  7.369391e+007  0.000000e+000
 3.772478e+008  7.393097e+007  0.000000e+000
 3.772013e+008  7.416800e+007  0.000000e+000
 3.771547e+008  7.440500e+007  0.000000e+000
 3.771080e+008  7.464198e+007  0.000000e+000
 3.770611e+008  7.487892e+007  0.000000e+000
 3.770140e+008  7.511583e+007  0.000000e+000
 3.769668e+008  7.535272e+007  0.000000e+000
 3.769195e+008  7.558958e+007  0.000000e+000
 3.768720e+008  7.582640e+007  0.000000e+000
 3.768244e+008  7.606320e+007  0.000000e+000
 3.767766e+008  7.629996e+007  0.000000e+000
 3.767286e+008  7.653670e+007  0.000000e+000
 3.766806e+008  7.677340e+007  0.000000e+000
 3.766323e+008  7.701008e+007  0.000000e+000
 3.765839e+008  7.724673e+007  0.000000e+000
 3.765354e+008  7.748334e+007  0.000000e+000
 3.764867e+008  7.771993e+007  0.000000e+000
 3.764379e+008  7.795648e+007  0.000000e+000
 3.763889e+008  7.819300e+007  0.000000e+000
 3.763398e+008  7.842949e+007  0.000000e+000
 3.762905e+008  7.866596e+007  0.000000e+000
 3.762411e+008  7.890239e+007  0.000000e+000
 3.761915e+008  7.913879e+007  0.000000e+000
 3.761418e+008  7.937516e+007  0.000000e+000
 3.760920e+008  7.961149e+007  0.000000e+000
 3.760419e+008  7.984780e+007  0.000000e+000
 3.759918e+008  8.008407e+007  0.000000e+000
 3.759415e+008  8.032032e+007  0.000000e+000
 3.758910e+008  8.055653e+007  0.000000e+000
 3.758404e+008  8.079271e+007  0.000000e+000
 3.757896e+008  8.102885e+007  0.000000e+000
 3.757387e+008  8.126497e+007  0.000000e+000
 3.756877e+008  8.150105e+007  0.000000e+000
 3.756365e+008  8.173711e+007  0.000000e+000
 3.755851e+008  8.197313e+007  0.000000e+000
 3.755336e+008  8.220911e+007  0.000000e+000
 3.754820e+008  8.244507e+007  0.000000e+000
 3.754302e+008  8.268099e+007  0.000000e+000
 3.753782e+008  8.291688e+007  0.000000e+000
 3.753261e+008  8.315274e+007  0.000000e+000
 3.752739e+008  8.338856e+007  0.000000e+000
 3.752215e+008  8.362436e+007  0.000000e+000
 3.751690e+008  8.386011e+007  0.000000e+000
 3.751163e+008  8.409584e+007  0.000000e+000
 3.750634e+008  8.433153e+007  0.000000e+000
 3.750105e+008  8.456719e+007  0.000000e+000
 3.749573e+008  8.480282e+007  0.000000e+000
 3.749041e+008  8.503841e+007  0.000000e+000
 3.748506e+008  8.527397e+007  0.000000e+000
 3.747971e+008  8.550950e+007  0.000000e+000
 3.747433e+008  8.574499e+007  0.000000e+000
 3.746895e+008  8.598045e+007  0.000000e+000
 3.746354e+008  8.621587e+007  0.000000e+000
 3.745813e+008  8.645127e+007  0.000000e+000
 3.745270e+008  8.668662e+007  0.000000e+000
 3.744725e+008  8.692194e+007  0.000000e+000
 3.744179e+008  8.715723e+007  0.000000e+000
 3.743631e+008  8.739249e+007  0.000000e+000
 3.743082e+008  8.762771e+007  0.000000e+000
 3.742532e+008  8.786289e+007  0.000000e+000
 3.741980e+008  8.809804e+007  0.000000e+000
 3.741426e+008  8.833316e+007  0.000000e+000
 3.740871e+008  8.856824e+007  0.000000e+000
 3.740315e+008  8.880329e+007  0.000000e+000
 3.739757e+008  8.903830e+007  0.000000e+000
 3.739198e+008  8.927327e+007  0.000000e+000
 3.738637e+008  8.950822e+007  0.000000e+000
 3.738075e+008  8.974312e+007  0.000000e+000
 3.737511e+008  8.997799e+007  0.000000e+000
 3.736945e+008  9.021283e+007  0.000000e+000
 3.736379e+008  9.044763e+007  0.000000e+000
 3.735810e+008  9.068239e+007  0.000000e+000
 3.735241e+008  9.091712e+007  0.000000e+000
 3.734670e+008  9.115181e+007  0.000000e+000
 3.734097e+008  9.138647e+007  0.000000e+000
 3.733523e+008  9.162109e+007  0.000000e+000
 3.732947e+008  9.185567e+007  0.000000e+000
 3.732370e+008  9.209022e+007  0.000000e+000
 3.731791e+008  9.232474e+007  0.000000e+000
 3.731211e+008  9.255921e+007  0.000000e+000
 3.730630e+008  9.279365e+007  0.000000e+000
 3.730047e+008  9.302805e+007  0.000000e+000
 3.729463e+008  9.326242e+007  0.000000e+000
 3.728877e+008  9.349675e+007  0.000000e+000
 3.728289e+008  9.373104e+007  0.000000e+000
 3.727700e+008  9.396530e+007  0.000000e+000
 3.727110e+008  9.419952e+007  0.000000e+000
 3.726518e+008  9.443370e+007  0.000000e+000
 3.725925e+008  9.466784e+007  0.000000e+000
 3.725330e+008  9.490195e+007  0.000000e+000
 3.724734e+008  9.513602e+007  0.000000e+000
 3.724136e+008  9.537005e+007  0.000000e+000
 3.723537e+008  9.560405e+007  0.000000e+000
 3.722937e+008  9.583801e+007  0.000000e+000
 3.722334e+008  9.607193e+007  0.000000e+000
 3.721731e+008  9.630581e+007  0.000000e+000
 3.721126e+008  9.653965e+007  0.000000e+000
 3.720519e+008  9.677346e+007  0.000000e+000
 3.719911e+008  9.700722e+007  0.000000e+000
 3.719302e+008  9.724095e+007  0.000000e+000
