                       x                        y                        z
 3.785714e+008  6.656533e+007  0.000000e+000
 3.785295e+008  6.680319e+007  0.000000e+000
 3.784873e+008  6.704103e+007  0.000000e+000
 3.784451e+008  6.727884e+007  0.000000e+000
 3.784026e+008  6.751662e+007  0.000000e+000
 3.783601e+008  6.775438e+007  0.000000e+000
 3.783173e+008  6.799211e+007  0.000000e+000
 3.782745e+008  6.822981e+007  0.000000e+000
 3.782314e+008  6.846749e+007  0.000000e+000
 3.781883e+008  6.870514e+007  0.000000e+000
 3.781450e+008  6.894276e+007  0.000000e+000
 3.781015e+008  6.918036e+007  0.000000e+000
 3.780579e+008  6.941793e+007  0.000000e+000
 3.780141e+008  6.965547e+007  0.000000e+000
 3.779702e+008  6.989298e+007  0.000000e+000
 3.779261e+008  7.013047e+007  0.000000e+000
 3.778819e+008  7.036792e+007  0.000000e+000
 3.778375e+008  7.060535e+007  0.000000e+000
 3.777930e+008  7.084276e+007  0.000000e+000
 3.777483e+008  7.108013e+007  0.000000e+000
 3.777035e+008  7.131748e+007  0.000000e+000
 3.776586e+008  7.155479e+007  0.000000e+000
 3.776135e+008  7.179208e+007  0.000000e+000
 3.775682e+008  7.202934e+007  0.000000e+000
 3.775228e+008  7.226658e+007  0.000000e+000
 3.774772e+008  7.250378e+007  0.000000e+000
 3.774315e+008  7.274096e+007  0.000000e+000
 3.773857e+008  7.297810e+007  0.000000e+000
 3.773396e+008  7.321522e+007  0.000000e+000
 3.772935e+008  7.345231e+007  0.000000e+000
 3.772472e+008  7.368937e+007  0.000000e+000
 3.772007e+008  7.392640e+007  0.000000e+000
 3.771541e+008  7.416340e+007  0.000000e+000
 3.771074e+008  7.440038e+007  0.000000e+000
 3.770605e+008  7.463732e+007  0.000000e+000
 3.770134e+008  7.487423e+007  0.000000e+000
 3.769662e+008  7.511112e+007  0.000000e+000
 3.769189e+008  7.534797e+007  0.000000e+000
 3.768714e+008  7.558480e+007  0.000000e+000
 3.768237e+008  7.582159e+007  0.000000e+000
 3.767760e+008  7.605836e+007  0.000000e+000
 3.767280e+008  7.629509e+007  0.000000e+000
 3.766799e+008  7.653180e+007  0.000000e+000
 3.766317e+008  7.676847e+007  0.000000e+000
 3.765833e+008  7.700512e+007  0.000000e+000
 3.765348e+008  7.724173e+007  0.000000e+000
 3.764861e+008  7.747831e+007  0.000000e+000
 3.764372e+008  7.771487e+007  0.000000e+000
 3.763883e+008  7.795139e+007  0.000000e+000
 3.763391e+008  7.818788e+007  0.000000e+000
 3.762898e+008  7.842434e+007  0.000000e+000
 3.762404e+008  7.866077e+007  0.000000e+000
 3.761908e+008  7.889717e+007  0.000000e+000
 3.761411e+008  7.913354e+007  0.000000e+000
 3.760912e+008  7.936987e+007  0.000000e+000
 3.760412e+008  7.960618e+007  0.000000e+000
 3.759910e+008  7.984245e+007  0.000000e+000
 3.759407e+008  8.007869e+007  0.000000e+000
 3.758902e+008  8.031490e+007  0.000000e+000
 3.758396e+008  8.055108e+007  0.000000e+000
 3.757889e+008  8.078723e+007  0.000000e+000
 3.757380e+008  8.102334e+007  0.000000e+000
 3.756869e+008  8.125943e+007  0.000000e+000
 3.756357e+008  8.149548e+007  0.000000e+000
 3.755843e+008  8.173149e+007  0.000000e+000
 3.755328e+008  8.196748e+007  0.000000e+000
 3.754812e+008  8.220343e+007  0.000000e+000
 3.754294e+008  8.243936e+007  0.000000e+000
 3.753774e+008  8.267524e+007  0.000000e+000
 3.753253e+008  8.291110e+007  0.000000e+000
 3.752731e+008  8.314692e+007  0.000000e+000
 3.752207e+008  8.338272e+007  0.000000e+000
 3.751681e+008  8.361847e+007  0.000000e+000
 3.751154e+008  8.385420e+007  0.000000e+000
 3.750626e+008  8.408989e+007  0.000000e+000
 3.750096e+008  8.432555e+007  0.000000e+000
 3.749565e+008  8.456117e+007  0.000000e+000
 3.749032e+008  8.479676e+007  0.000000e+000
 3.748497e+008  8.503232e+007  0.000000e+000
 3.747962e+008  8.526785e+007  0.000000e+000
 3.747424e+008  8.550334e+007  0.000000e+000
 3.746886e+008  8.573880e+007  0.000000e+000
 3.746345e+008  8.597422e+007  0.000000e+000
 3.745804e+008  8.620961e+007  0.000000e+000
 3.745260e+008  8.644496e+007  0.000000e+000
 3.744716e+008  8.668028e+007  0.000000e+000
 3.744170e+008  8.691557e+007  0.000000e+000
 3.743622e+008  8.715082e+007  0.000000e+000
