                       x                        y                        z
 3.833245e+008  0.000000e+000  0.000000e+000
 3.833063e+008  0.000000e+000  0.000000e+000
 3.832880e+008  0.000000e+000  0.000000e+000
 3.832695e+008  0.000000e+000  0.000000e+000
 3.832509e+008  0.000000e+000  0.000000e+000
 3.832321e+008  0.000000e+000  0.000000e+000
 3.832132e+008  0.000000e+000  0.000000e+000
 3.831941e+008  0.000000e+000  0.000000e+000
 3.831749e+008  0.000000e+000  0.000000e+000
 3.831555e+008  0.000000e+000  0.000000e+000
 3.831359e+008  0.000000e+000  0.000000e+000
 3.831162e+008  0.000000e+000  0.000000e+000
 3.830964e+008  0.000000e+000  0.000000e+000
 3.830764e+008  0.000000e+000  0.000000e+000
 3.830562e+008  0.000000e+000  0.000000e+000
 3.830359e+008  0.000000e+000  0.000000e+000
 3.830155e+008  0.000000e+000  0.000000e+000
 3.829949e+008  0.000000e+000  0.000000e+000
 3.829741e+008  0.000000e+000  0.000000e+000
 3.829532e+008  0.000000e+000  0.000000e+000
 3.829321e+008  0.000000e+000  0.000000e+000
 3.829109e+008  0.000000e+000  0.000000e+000
 3.828895e+008  0.000000e+000  0.000000e+000
 3.828680e+008  0.000000e+000  0.000000e+000
 3.828463e+008  0.000000e+000  0.000000e+000
 3.828245e+008  0.000000e+000  0.000000e+000
 3.828025e+008  0.000000e+000  0.000000e+000
 3.827803e+008  0.000000e+000  0.000000e+000
 3.827580e+008  0.000000e+000  0.000000e+000
 3.827356e+008  0.000000e+000  0.000000e+000
 3.827130e+008  0.000000e+000  0.000000e+000
 3.826902e+008  0.000000e+000  0.000000e+000
 3.826673e+008  0.000000e+000  0.000000e+000
 3.826443e+008  0.000000e+000  0.000000e+000
 3.826210e+008  0.000000e+000  0.000000e+000
 3.825977e+008  0.000000e+000  0.000000e+000
 3.825742e+008  0.000000e+000  0.000000e+000
 3.825505e+008  0.000000e+000  0.000000e+000
 3.825267e+008  0.000000e+000  0.000000e+000
 3.825027e+008  0.000000e+000  0.000000e+000
 3.824785e+008  0.000000e+000  0.000000e+000
 3.824543e+008  0.000000e+000  0.000000e+000
 3.824298e+008  0.000000e+000  0.000000e+000
 3.824052e+008  0.000000e+000  0.000000e+000
 3.823805e+008  0.000000e+000  0.000000e+000
 3.823556e+008  0.000000e+000  0.000000e+000
 3.823305e+008  0.000000e+000  0.000000e+000
 3.823053e+008  0.000000e+000  0.000000e+000
 3.822800e+008  0.000000e+000  0.000000e+000
 3.822544e+008  0.000000e+000  0.000000e+000
 3.822288e+008  0.000000e+000  0.000000e+000
 3.822030e+008  0.000000e+000  0.000000e+000
 3.821770e+008  0.000000e+000  0.000000e+000
 3.821509e+008  0.000000e+000  0.000000e+000
 3.821246e+008  0.000000e+000  0.000000e+000
 3.820981e+008  0.000000e+000  0.000000e+000
 3.820715e+008  0.000000e+000  0.000000e+000
