           t                        v                        x
 0.000000e+000  1.500000e+000  0.000000e+000
 1.000000e-002  1.499831e+000  1.500000e-002
 2.000000e-002  1.499325e+000  2.999662e-002
 3.000000e-002  1.498481e+000  4.498650e-002
 4.000000e-002  1.497301e+000  5.996625e-002
 5.000000e-002  1.495783e+000  7.493252e-002
 6.000000e-002  1.493929e+000  8.988192e-002
 7.000000e-002  1.491739e+000  1.048111e-001
 8.000000e-002  1.489213e+000  1.197167e-001
 9.000000e-002  1.486352e+000  1.345954e-001
 1.000000e-001  1.483156e+000  1.494437e-001
 1.100000e-001  1.479627e+000  1.642585e-001
 1.200000e-001  1.475765e+000  1.790363e-001
 1.300000e-001  1.471571e+000  1.937738e-001
 1.400000e-001  1.467046e+000  2.084677e-001
 1.500000e-001  1.462190e+000  2.231147e-001
 1.600000e-001  1.457006e+000  2.377115e-001
 1.700000e-001  1.451494e+000  2.522548e-001
 1.800000e-001  1.445655e+000  2.667414e-001
 1.900000e-001  1.439491e+000  2.811679e-001
 2.000000e-001  1.433003e+000  2.955312e-001
 2.100000e-001  1.426193e+000  3.098280e-001
 2.200000e-001  1.419062e+000  3.240551e-001
 2.300000e-001  1.411612e+000  3.382092e-001
 2.400000e-001  1.403843e+000  3.522873e-001
 2.500000e-001  1.395760e+000  3.662861e-001
 2.600000e-001  1.387362e+000  3.802025e-001
 2.700000e-001  1.378651e+000  3.940333e-001
 2.800000e-001  1.369631e+000  4.077755e-001
 2.900000e-001  1.360302e+000  4.214260e-001
 3.000000e-001  1.350668e+000  4.349816e-001
 3.100000e-001  1.340729e+000  4.484393e-001
 3.200000e-001  1.330489e+000  4.617962e-001
 3.300000e-001  1.319950e+000  4.750491e-001
 3.400000e-001  1.309113e+000  4.881952e-001
 3.500000e-001  1.297982e+000  5.012314e-001
 3.600000e-001  1.286559e+000  5.141548e-001
 3.700000e-001  1.274847e+000  5.269625e-001
 3.800000e-001  1.262847e+000  5.396517e-001
 3.900000e-001  1.250564e+000  5.522195e-001
 4.000000e-001  1.237999e+000  5.646630e-001
 4.100000e-001  1.225155e+000  5.769795e-001
 4.200000e-001  1.212036e+000  5.891661e-001
 4.300000e-001  1.198644e+000  6.012202e-001
 4.400000e-001  1.184983e+000  6.131390e-001
 4.500000e-001  1.171054e+000  6.249198e-001
 4.600000e-001  1.156863e+000  6.365601e-001
 4.700000e-001  1.142411e+000  6.480571e-001
 4.800000e-001  1.127702e+000  6.594083e-001
 4.900000e-001  1.112739e+000  6.706111e-001
 5.000000e-001  1.097526e+000  6.816631e-001
 5.100000e-001  1.082066e+000  6.925617e-001
 5.200000e-001  1.066363e+000  7.033044e-001
 5.300000e-001  1.050419e+000  7.138889e-001
 5.400000e-001  1.034239e+000  7.243128e-001
 5.500000e-001  1.017827e+000  7.345737e-001
 5.600000e-001  1.001185e+000  7.446693e-001
 5.700000e-001  9.843187e-001  7.545974e-001
 5.800000e-001  9.672305e-001  7.643557e-001
 5.900000e-001  9.499246e-001  7.739420e-001
 6.000000e-001  9.324050e-001  7.833542e-001
 6.100000e-001  9.146757e-001  7.925901e-001
 6.200000e-001  8.967405e-001  8.016477e-001
 6.300000e-001  8.786035e-001  8.105249e-001
 6.400000e-001  8.602689e-001  8.192198e-001
 6.500000e-001  8.417407e-001  8.277303e-001
 6.600000e-001  8.230232e-001  8.360546e-001
 6.700000e-001  8.041204e-001  8.441908e-001
 6.800000e-001  7.850367e-001  8.521370e-001
 6.900000e-001  7.657764e-001  8.598915e-001
 7.000000e-001  7.463438e-001  8.674525e-001
 7.100000e-001  7.267432e-001  8.748184e-001
 7.200000e-001  7.069792e-001  8.819874e-001
 7.300000e-001  6.870560e-001  8.889580e-001
 7.400000e-001  6.669783e-001  8.957285e-001
 7.500000e-001  6.467505e-001  9.022975e-001
 7.600000e-001  6.263772e-001  9.086635e-001
 7.700000e-001  6.058629e-001  9.148251e-001
 7.800000e-001  5.852124e-001  9.207808e-001
 7.900000e-001  5.644301e-001  9.265293e-001
 8.000000e-001  5.435209e-001  9.320694e-001
 8.100000e-001  5.224894e-001  9.373997e-001
 8.200000e-001  5.013403e-001  9.425192e-001
 8.300000e-001  4.800784e-001  9.474265e-001
 8.400000e-001  4.587085e-001  9.521207e-001
 8.500000e-001  4.372354e-001  9.566007e-001
 8.600000e-001  4.156639e-001  9.608654e-001
 8.700000e-001  3.939989e-001  9.649140e-001
 8.800000e-001  3.722452e-001  9.687454e-001
 8.900000e-001  3.504078e-001  9.723589e-001
 9.000000e-001  3.284915e-001  9.757536e-001
 9.100000e-001  3.065013e-001  9.789287e-001
 9.200000e-001  2.844422e-001  9.818836e-001
 9.300000e-001  2.623191e-001  9.846176e-001
 9.400000e-001  2.401369e-001  9.871300e-001
 9.500000e-001  2.179007e-001  9.894203e-001
 9.600000e-001  1.956155e-001  9.914880e-001
 9.700000e-001  1.732863e-001  9.933326e-001
 9.800000e-001  1.509180e-001  9.949537e-001
 9.900000e-001  1.285159e-001  9.963510e-001
 1.000000e+000  1.060848e-001  9.975240e-001
 1.010000e+000  8.362980e-002  9.984727e-001
 1.020000e+000  6.115602e-002  9.991966e-001
 1.030000e+000  3.866848e-002  9.996958e-001
 1.040000e+000  1.617224e-002  9.999700e-001
 1.050000e+000 -6.327640e-003  1.000019e+000
 1.060000e+000 -2.882610e-002  9.998434e-001
 1.070000e+000 -5.131806e-002  9.994427e-001
 1.080000e+000 -7.379849e-002  9.988171e-001
 1.090000e+000 -9.626231e-002  9.979667e-001
 1.100000e+000 -1.187045e-001  9.968918e-001
 1.110000e+000 -1.411199e-001  9.955926e-001
 1.120000e+000 -1.635036e-001  9.940694e-001
 1.130000e+000 -1.858505e-001  9.923226e-001
 1.140000e+000 -2.081556e-001  9.903524e-001
 1.150000e+000 -2.304139e-001  9.881595e-001
 1.160000e+000 -2.526203e-001  9.857442e-001
 1.170000e+000 -2.747699e-001  9.831071e-001
 1.180000e+000 -2.968576e-001  9.802488e-001
 1.190000e+000 -3.188786e-001  9.771699e-001
 1.200000e+000 -3.408278e-001  9.738712e-001
 1.210000e+000 -3.627003e-001  9.703533e-001
 1.220000e+000 -3.844912e-001  9.666172e-001
 1.230000e+000 -4.061956e-001  9.626635e-001
 1.240000e+000 -4.278087e-001  9.584933e-001
 1.250000e+000 -4.493254e-001  9.541074e-001
 1.260000e+000 -4.707411e-001  9.495068e-001
 1.270000e+000 -4.920508e-001  9.446925e-001
 1.280000e+000 -5.132498e-001  9.396657e-001
 1.290000e+000 -5.343334e-001  9.344275e-001
 1.300000e+000 -5.552967e-001  9.289791e-001
 1.310000e+000 -5.761351e-001  9.233216e-001
 1.320000e+000 -5.968439e-001  9.174564e-001
 1.330000e+000 -6.174183e-001  9.113847e-001
 1.340000e+000 -6.378539e-001  9.051080e-001
 1.350000e+000 -6.581459e-001  8.986276e-001
 1.360000e+000 -6.782898e-001  8.919451e-001
 1.370000e+000 -6.982812e-001  8.850618e-001
 1.380000e+000 -7.181154e-001  8.779795e-001
 1.390000e+000 -7.377880e-001  8.706995e-001
 1.400000e+000 -7.572946e-001  8.632237e-001
 1.410000e+000 -7.766309e-001  8.555536e-001
 1.420000e+000 -7.957924e-001  8.476911e-001
 1.430000e+000 -8.147748e-001  8.396378e-001
 1.440000e+000 -8.335740e-001  8.313956e-001
 1.450000e+000 -8.521855e-001  8.229663e-001
 1.460000e+000 -8.706054e-001  8.143519e-001
 1.470000e+000 -8.888293e-001  8.055542e-001
 1.480000e+000 -9.068533e-001  7.965753e-001
 1.490000e+000 -9.246732e-001  7.874171e-001
 1.500000e+000 -9.422851e-001  7.780818e-001
 1.510000e+000 -9.596849e-001  7.685714e-001
 1.520000e+000 -9.768688e-001  7.588881e-001
 1.530000e+000 -9.938329e-001  7.490341e-001
 1.540000e+000 -1.010573e+000  7.390115e-001
 1.550000e+000 -1.027087e+000  7.288226e-001
 1.560000e+000 -1.043369e+000  7.184697e-001
 1.570000e+000 -1.059416e+000  7.079552e-001
 1.580000e+000 -1.075225e+000  6.972814e-001
 1.590000e+000 -1.090792e+000  6.864507e-001
 1.600000e+000 -1.106113e+000  6.754656e-001
 1.610000e+000 -1.121186e+000  6.643285e-001
 1.620000e+000 -1.136006e+000  6.530419e-001
 1.630000e+000 -1.150571e+000  6.416083e-001
 1.640000e+000 -1.164877e+000  6.300304e-001
 1.650000e+000 -1.178921e+000  6.183108e-001
 1.660000e+000 -1.192700e+000  6.064520e-001
 1.670000e+000 -1.206210e+000  5.944568e-001
 1.680000e+000 -1.219449e+000  5.823278e-001
 1.690000e+000 -1.232413e+000  5.700678e-001
 1.700000e+000 -1.245100e+000  5.576796e-001
 1.710000e+000 -1.257507e+000  5.451658e-001
 1.720000e+000 -1.269631e+000  5.325294e-001
 1.730000e+000 -1.281470e+000  5.197732e-001
 1.740000e+000 -1.293020e+000  5.069000e-001
 1.750000e+000 -1.304279e+000  4.939128e-001
 1.760000e+000 -1.315245e+000  4.808144e-001
 1.770000e+000 -1.325914e+000  4.676079e-001
 1.780000e+000 -1.336286e+000  4.542961e-001
 1.790000e+000 -1.346357e+000  4.408822e-001
 1.800000e+000 -1.356124e+000  4.273690e-001
 1.810000e+000 -1.365587e+000  4.137597e-001
 1.820000e+000 -1.374743e+000  4.000573e-001
 1.830000e+000 -1.383589e+000  3.862648e-001
 1.840000e+000 -1.392124e+000  3.723855e-001
 1.850000e+000 -1.400345e+000  3.584224e-001
 1.860000e+000 -1.408252e+000  3.443786e-001
 1.870000e+000 -1.415841e+000  3.302573e-001
 1.880000e+000 -1.423112e+000  3.160618e-001
 1.890000e+000 -1.430063e+000  3.017951e-001
 1.900000e+000 -1.436692e+000  2.874605e-001
 1.910000e+000 -1.442998e+000  2.730612e-001
 1.920000e+000 -1.448979e+000  2.586005e-001
 1.930000e+000 -1.454635e+000  2.440817e-001
 1.940000e+000 -1.459962e+000  2.295078e-001
 1.950000e+000 -1.464962e+000  2.148824e-001
 1.960000e+000 -1.469632e+000  2.002086e-001
 1.970000e+000 -1.473971e+000  1.854898e-001
 1.980000e+000 -1.477978e+000  1.707292e-001
 1.990000e+000 -1.481653e+000  1.559302e-001
 2.000000e+000 -1.484995e+000  1.410961e-001
 2.010000e+000 -1.488002e+000  1.262303e-001
 2.020000e+000 -1.490675e+000  1.113361e-001
 2.030000e+000 -1.493012e+000  9.641682e-002
 2.040000e+000 -1.495013e+000  8.147585e-002
 2.050000e+000 -1.496678e+000  6.651655e-002
 2.060000e+000 -1.498006e+000  5.154229e-002
 2.070000e+000 -1.498997e+000  3.655643e-002
 2.080000e+000 -1.499651e+000  2.156234e-002
 2.090000e+000 -1.499968e+000  6.563400e-003
 2.100000e+000 -1.499947e+000 -8.437016e-003
 2.110000e+000 -1.499588e+000 -2.343553e-002
 2.120000e+000 -1.498892e+000 -3.842878e-002
 2.130000e+000 -1.497859e+000 -5.341337e-002
 2.140000e+000 -1.496489e+000 -6.838595e-002
 2.150000e+000 -1.494782e+000 -8.334315e-002
 2.160000e+000 -1.492738e+000 -9.828159e-002
 2.170000e+000 -1.490359e+000 -1.131979e-001
 2.180000e+000 -1.487645e+000 -1.280888e-001
 2.190000e+000 -1.484596e+000 -1.429508e-001
 2.200000e+000 -1.481212e+000 -1.577807e-001
 2.210000e+000 -1.477496e+000 -1.725751e-001
 2.220000e+000 -1.473447e+000 -1.873306e-001
 2.230000e+000 -1.469066e+000 -2.020440e-001
 2.240000e+000 -1.464355e+000 -2.167119e-001
 2.250000e+000 -1.459315e+000 -2.313311e-001
 2.260000e+000 -1.453946e+000 -2.458982e-001
 2.270000e+000 -1.448250e+000 -2.604100e-001
 2.280000e+000 -1.442228e+000 -2.748632e-001
 2.290000e+000 -1.435882e+000 -2.892546e-001
 2.300000e+000 -1.429213e+000 -3.035809e-001
 2.310000e+000 -1.422222e+000 -3.178388e-001
 2.320000e+000 -1.414911e+000 -3.320253e-001
 2.330000e+000 -1.407281e+000 -3.461371e-001
 2.340000e+000 -1.399335e+000 -3.601709e-001
 2.350000e+000 -1.391075e+000 -3.741238e-001
 2.360000e+000 -1.382501e+000 -3.879924e-001
 2.370000e+000 -1.373616e+000 -4.017738e-001
 2.380000e+000 -1.364422e+000 -4.154647e-001
 2.390000e+000 -1.354921e+000 -4.290622e-001
 2.400000e+000 -1.345115e+000 -4.425632e-001
 2.410000e+000 -1.335007e+000 -4.559645e-001
 2.420000e+000 -1.324598e+000 -4.692633e-001
 2.430000e+000 -1.313891e+000 -4.824565e-001
 2.440000e+000 -1.302889e+000 -4.955411e-001
 2.450000e+000 -1.291593e+000 -5.085143e-001
 2.460000e+000 -1.280007e+000 -5.213730e-001
 2.470000e+000 -1.268133e+000 -5.341144e-001
 2.480000e+000 -1.255973e+000 -5.467356e-001
 2.490000e+000 -1.243531e+000 -5.592338e-001
 2.500000e+000 -1.230809e+000 -5.716062e-001
 2.510000e+000 -1.217810e+000 -5.838500e-001
 2.520000e+000 -1.204537e+000 -5.959624e-001
 2.530000e+000 -1.190993e+000 -6.079408e-001
 2.540000e+000 -1.177181e+000 -6.197823e-001
 2.550000e+000 -1.163105e+000 -6.314844e-001
 2.560000e+000 -1.148766e+000 -6.430444e-001
 2.570000e+000 -1.134169e+000 -6.544597e-001
 2.580000e+000 -1.119317e+000 -6.657278e-001
 2.590000e+000 -1.104213e+000 -6.768461e-001
 2.600000e+000 -1.088861e+000 -6.878120e-001
 2.610000e+000 -1.073263e+000 -6.986233e-001
 2.620000e+000 -1.057424e+000 -7.092773e-001
 2.630000e+000 -1.041348e+000 -7.197718e-001
 2.640000e+000 -1.025037e+000 -7.301043e-001
 2.650000e+000 -1.008495e+000 -7.402725e-001
 2.660000e+000 -9.917262e-001 -7.502742e-001
 2.670000e+000 -9.747344e-001 -7.601070e-001
 2.680000e+000 -9.575233e-001 -7.697688e-001
 2.690000e+000 -9.400967e-001 -7.792575e-001
 2.700000e+000 -9.224587e-001 -7.885708e-001
 2.710000e+000 -9.046130e-001 -7.977067e-001
 2.720000e+000 -8.865639e-001 -8.066630e-001
 2.730000e+000 -8.683152e-001 -8.154379e-001
 2.740000e+000 -8.498712e-001 -8.240293e-001
 2.750000e+000 -8.312360e-001 -8.324354e-001
 2.760000e+000 -8.124137e-001 -8.406541e-001
 2.770000e+000 -7.934087e-001 -8.486836e-001
 2.780000e+000 -7.742251e-001 -8.565222e-001
 2.790000e+000 -7.548674e-001 -8.641681e-001
 2.800000e+000 -7.353398e-001 -8.716196e-001
 2.810000e+000 -7.156467e-001 -8.788749e-001
 2.820000e+000 -6.957926e-001 -8.859325e-001
 2.830000e+000 -6.757820e-001 -8.927908e-001
 2.840000e+000 -6.556193e-001 -8.994482e-001
 2.850000e+000 -6.353091e-001 -9.059032e-001
 2.860000e+000 -6.148559e-001 -9.121543e-001
 2.870000e+000 -5.942644e-001 -9.182003e-001
 2.880000e+000 -5.735392e-001 -9.240396e-001
 2.890000e+000 -5.526850e-001 -9.296711e-001
 2.900000e+000 -5.317064e-001 -9.350933e-001
 2.910000e+000 -5.106082e-001 -9.403052e-001
 2.920000e+000 -4.893950e-001 -9.453055e-001
 2.930000e+000 -4.680718e-001 -9.500931e-001
 2.940000e+000 -4.466433e-001 -9.546669e-001
 2.950000e+000 -4.251142e-001 -9.590260e-001
 2.960000e+000 -4.034895e-001 -9.631692e-001
 2.970000e+000 -3.817740e-001 -9.670958e-001
 2.980000e+000 -3.599727e-001 -9.708047e-001
 2.990000e+000 -3.380903e-001 -9.742952e-001
 3.000000e+000 -3.161318e-001 -9.775665e-001
 3.010000e+000 -2.941023e-001 -9.806178e-001
 3.020000e+000 -2.720065e-001 -9.834485e-001
 3.030000e+000 -2.498496e-001 -9.860580e-001
 3.040000e+000 -2.276364e-001 -9.884455e-001
 3.050000e+000 -2.053720e-001 -9.906107e-001
 3.060000e+000 -1.830614e-001 -9.925530e-001
 3.070000e+000 -1.607096e-001 -9.942719e-001
 3.080000e+000 -1.383217e-001 -9.957672e-001
 3.090000e+000 -1.159026e-001 -9.970384e-001
 3.100000e+000 -9.345751e-002 -9.980852e-001
 3.110000e+000 -7.099134e-002 -9.989075e-001
 3.120000e+000 -4.850920e-002 -9.995051e-001
 3.130000e+000 -2.601614e-002 -9.998777e-001
 3.140000e+000 -3.517231e-003 -1.000025e+000
 3.150000e+000  1.898247e-002 -9.999480e-001
 3.160000e+000  4.147790e-002 -9.996457e-001
 3.170000e+000  6.396400e-002 -9.991185e-001
 3.180000e+000  8.643570e-002 -9.983664e-001
 3.190000e+000  1.088880e-001 -9.973898e-001
 3.200000e+000  1.313157e-001 -9.961887e-001
 3.210000e+000  1.537139e-001 -9.947635e-001
 3.220000e+000  1.760776e-001 -9.931144e-001
 3.230000e+000  1.984016e-001 -9.912419e-001
 3.240000e+000  2.206809e-001 -9.891464e-001
 3.250000e+000  2.429106e-001 -9.868283e-001
 3.260000e+000  2.650857e-001 -9.842882e-001
 3.270000e+000  2.872011e-001 -9.815266e-001
 3.280000e+000  3.092519e-001 -9.785441e-001
 3.290000e+000  3.312331e-001 -9.753415e-001
 3.300000e+000  3.531398e-001 -9.719195e-001
 3.310000e+000  3.749670e-001 -9.682787e-001
 3.320000e+000  3.967099e-001 -9.644201e-001
 3.330000e+000  4.183635e-001 -9.603445e-001
 3.340000e+000  4.399230e-001 -9.560529e-001
 3.350000e+000  4.613835e-001 -9.515461e-001
 3.360000e+000  4.827402e-001 -9.468252e-001
 3.370000e+000  5.039882e-001 -9.418913e-001
 3.380000e+000  5.251229e-001 -9.367454e-001
 3.390000e+000  5.461394e-001 -9.313888e-001
 3.400000e+000  5.670330e-001 -9.258226e-001
 3.410000e+000  5.877991e-001 -9.200482e-001
 3.420000e+000  6.084329e-001 -9.140667e-001
 3.430000e+000  6.289297e-001 -9.078795e-001
 3.440000e+000  6.492851e-001 -9.014881e-001
 3.450000e+000  6.694944e-001 -8.948938e-001
 3.460000e+000  6.895531e-001 -8.880982e-001
 3.470000e+000  7.094566e-001 -8.811027e-001
 3.480000e+000  7.292005e-001 -8.739091e-001
 3.490000e+000  7.487803e-001 -8.665187e-001
 3.500000e+000  7.681916e-001 -8.589334e-001
 3.510000e+000  7.874301e-001 -8.511549e-001
 3.520000e+000  8.064914e-001 -8.431848e-001
 3.530000e+000  8.253713e-001 -8.350251e-001
 3.540000e+000  8.440655e-001 -8.266774e-001
 3.550000e+000  8.625697e-001 -8.181438e-001
 3.560000e+000  8.808799e-001 -8.094260e-001
 3.570000e+000  8.989918e-001 -8.005262e-001
 3.580000e+000  9.169015e-001 -7.914462e-001
 3.590000e+000  9.346049e-001 -7.821881e-001
 3.600000e+000  9.520980e-001 -7.727541e-001
 3.610000e+000  9.693769e-001 -7.631462e-001
 3.620000e+000  9.864376e-001 -7.533666e-001
 3.630000e+000  1.003276e+000 -7.434174e-001
 3.640000e+000  1.019890e+000 -7.333010e-001
 3.650000e+000  1.036273e+000 -7.230196e-001
 3.660000e+000  1.052424e+000 -7.125756e-001
 3.670000e+000  1.068337e+000 -7.019712e-001
 3.680000e+000  1.084011e+000 -6.912088e-001
 3.690000e+000  1.099440e+000 -6.802909e-001
 3.700000e+000  1.114622e+000 -6.692200e-001
 3.710000e+000  1.129553e+000 -6.579985e-001
 3.720000e+000  1.144230e+000 -6.466290e-001
 3.730000e+000  1.158650e+000 -6.351139e-001
 3.740000e+000  1.172809e+000 -6.234560e-001
 3.750000e+000  1.186704e+000 -6.116577e-001
 3.760000e+000  1.200332e+000 -5.997219e-001
 3.770000e+000  1.213690e+000 -5.876511e-001
 3.780000e+000  1.226775e+000 -5.754481e-001
 3.790000e+000  1.239583e+000 -5.631156e-001
 3.800000e+000  1.252113e+000 -5.506564e-001
 3.810000e+000  1.264362e+000 -5.380733e-001
 3.820000e+000  1.276325e+000 -5.253692e-001
 3.830000e+000  1.288002e+000 -5.125468e-001
 3.840000e+000  1.299389e+000 -4.996092e-001
 3.850000e+000  1.310483e+000 -4.865591e-001
 3.860000e+000  1.321282e+000 -4.733995e-001
 3.870000e+000  1.331785e+000 -4.601334e-001
 3.880000e+000  1.341987e+000 -4.467638e-001
 3.890000e+000  1.351888e+000 -4.332937e-001
 3.900000e+000  1.361484e+000 -4.197260e-001
 3.910000e+000  1.370775e+000 -4.060640e-001
 3.920000e+000  1.379756e+000 -3.923106e-001
 3.930000e+000  1.388428e+000 -3.784689e-001
 3.940000e+000  1.396786e+000 -3.645420e-001
 3.950000e+000  1.404831e+000 -3.505331e-001
 3.960000e+000  1.412560e+000 -3.364454e-001
 3.970000e+000  1.419970e+000 -3.222819e-001
 3.980000e+000  1.427061e+000 -3.080460e-001
 3.990000e+000  1.433832e+000 -2.937407e-001
 4.000000e+000  1.440279e+000 -2.793693e-001
 4.010000e+000  1.446402e+000 -2.649351e-001
 4.020000e+000  1.452200e+000 -2.504413e-001
 4.030000e+000  1.457672e+000 -2.358911e-001
 4.040000e+000  1.462815e+000 -2.212879e-001
 4.050000e+000  1.467629e+000 -2.066348e-001
 4.060000e+000  1.472113e+000 -1.919353e-001
 4.070000e+000  1.476266e+000 -1.771926e-001
 4.080000e+000  1.480086e+000 -1.624100e-001
 4.090000e+000  1.483574e+000 -1.475908e-001
 4.100000e+000  1.486727e+000 -1.327385e-001
 4.110000e+000  1.489547e+000 -1.178563e-001
 4.120000e+000  1.492031e+000 -1.029476e-001
 4.130000e+000  1.494179e+000 -8.801568e-002
 4.140000e+000  1.495991e+000 -7.306398e-002
 4.150000e+000  1.497467e+000 -5.809585e-002
 4.160000e+000  1.498605e+000 -4.311465e-002
 4.170000e+000  1.499407e+000 -2.812375e-002
 4.180000e+000  1.499871e+000 -1.312652e-002
 4.190000e+000  1.499997e+000  1.873668e-003
 4.200000e+000  1.499786e+000  1.687343e-002
 4.210000e+000  1.499238e+000  3.186940e-002
 4.220000e+000  1.498352e+000  4.685819e-002
 4.230000e+000  1.497130e+000  6.183645e-002
 4.240000e+000  1.495570e+000  7.680078e-002
 4.250000e+000  1.493674e+000  9.174784e-002
 4.260000e+000  1.491442e+000  1.066743e-001
 4.270000e+000  1.488874e+000  1.215767e-001
 4.280000e+000  1.485971e+000  1.364517e-001
 4.290000e+000  1.482734e+000  1.512961e-001
 4.300000e+000  1.479163e+000  1.661064e-001
 4.310000e+000  1.475259e+000  1.808794e-001
 4.320000e+000  1.471024e+000  1.956116e-001
 4.330000e+000  1.466457e+000  2.102998e-001
 4.340000e+000  1.461561e+000  2.249407e-001
 4.350000e+000  1.456336e+000  2.395310e-001
 4.360000e+000  1.450783e+000  2.540675e-001
 4.370000e+000  1.444903e+000  2.685467e-001
 4.380000e+000  1.438699e+000  2.829655e-001
 4.390000e+000  1.432170e+000  2.973207e-001
 4.400000e+000  1.425320e+000  3.116089e-001
 4.410000e+000  1.418149e+000  3.258271e-001
 4.420000e+000  1.410659e+000  3.399719e-001
 4.430000e+000  1.402851e+000  3.540402e-001
 4.440000e+000  1.394728e+000  3.680289e-001
 4.450000e+000  1.386291e+000  3.819348e-001
 4.460000e+000  1.377542e+000  3.957547e-001
 4.470000e+000  1.368483e+000  4.094856e-001
 4.480000e+000  1.359116e+000  4.231244e-001
 4.490000e+000  1.349443e+000  4.366679e-001
 4.500000e+000  1.339467e+000  4.501132e-001
 4.510000e+000  1.329189e+000  4.634573e-001
 4.520000e+000  1.318612e+000  4.766970e-001
 4.530000e+000  1.307739e+000  4.898295e-001
 4.540000e+000  1.296571e+000  5.028518e-001
 4.550000e+000  1.285112e+000  5.157609e-001
 4.560000e+000  1.273363e+000  5.285540e-001
 4.570000e+000  1.261328e+000  5.412282e-001
 4.580000e+000  1.249009e+000  5.537806e-001
 4.590000e+000  1.236410e+000  5.662084e-001
 4.600000e+000  1.223532e+000  5.785088e-001
 4.610000e+000  1.210378e+000  5.906790e-001
 4.620000e+000  1.196952e+000  6.027164e-001
 4.630000e+000  1.183257e+000  6.146181e-001
 4.640000e+000  1.169296e+000  6.263815e-001
 4.650000e+000  1.155072e+000  6.380040e-001
 4.660000e+000  1.140588e+000  6.494830e-001
 4.670000e+000  1.125847e+000  6.608158e-001
 4.680000e+000  1.110853e+000  6.719999e-001
 4.690000e+000  1.095608e+000  6.830328e-001
 4.700000e+000  1.080118e+000  6.939121e-001
 4.710000e+000  1.064384e+000  7.046352e-001
 4.720000e+000  1.048411e+000  7.151997e-001
 4.730000e+000  1.032202e+000  7.256034e-001
 4.740000e+000  1.015761e+000  7.358438e-001
 4.750000e+000  9.990909e-001  7.459186e-001
 4.760000e+000  9.821963e-001  7.558256e-001
 4.770000e+000  9.650807e-001  7.655625e-001
 4.780000e+000  9.477479e-001  7.751272e-001
 4.790000e+000  9.302019e-001  7.845175e-001
 4.800000e+000  9.124466e-001  7.937313e-001
 4.810000e+000  8.944860e-001  8.027664e-001
 4.820000e+000  8.763242e-001  8.116210e-001
 4.830000e+000  8.579651e-001  8.202929e-001
 4.840000e+000  8.394130e-001  8.287803e-001
 4.850000e+000  8.206721e-001  8.370812e-001
 4.860000e+000  8.017465e-001  8.451937e-001
 4.870000e+000  7.826405e-001  8.531161e-001
 4.880000e+000  7.633584e-001  8.608465e-001
 4.890000e+000  7.439046e-001  8.683833e-001
 4.900000e+000  7.242834e-001  8.757246e-001
 4.910000e+000  7.044992e-001  8.828689e-001
 4.920000e+000  6.845565e-001  8.898146e-001
 4.930000e+000  6.644598e-001  8.965601e-001
 4.940000e+000  6.442136e-001  9.031038e-001
 4.950000e+000  6.238224e-001  9.094443e-001
 4.960000e+000  6.032909e-001  9.155802e-001
 4.970000e+000  5.826236e-001  9.215102e-001
 4.980000e+000  5.618253e-001  9.272327e-001
 4.990000e+000  5.409005e-001  9.327467e-001
 5.000000e+000  5.198540e-001  9.380507e-001
 5.010000e+000  4.986906e-001  9.431437e-001
 5.020000e+000  4.774150e-001  9.480245e-001
 5.030000e+000  4.560319e-001  9.526920e-001
 5.040000e+000  4.345462e-001  9.571452e-001
 5.050000e+000  4.129628e-001  9.613830e-001
 5.060000e+000  3.912864e-001  9.654044e-001
 5.070000e+000  3.695220e-001  9.692087e-001
 5.080000e+000  3.476745e-001  9.727949e-001
 5.090000e+000  3.257487e-001  9.761622e-001
 5.100000e+000  3.037497e-001  9.793099e-001
 5.110000e+000  2.816823e-001  9.822372e-001
 5.120000e+000  2.595515e-001  9.849435e-001
 5.130000e+000  2.373623e-001  9.874282e-001
 5.140000e+000  2.151197e-001  9.896907e-001
 5.150000e+000  1.928287e-001  9.917306e-001
 5.160000e+000  1.704943e-001  9.935473e-001
 5.170000e+000  1.481216e-001  9.951405e-001
 5.180000e+000  1.257155e-001  9.965097e-001
 5.190000e+000  1.032812e-001  9.976548e-001
 5.200000e+000  8.082360e-002  9.985754e-001
 5.210000e+000  5.834783e-002  9.992713e-001
 5.220000e+000  3.585892e-002  9.997423e-001
 5.230000e+000  1.336195e-002  9.999884e-001
 5.240000e+000 -9.138027e-003  1.000010e+000
 5.250000e+000 -3.163595e-002  9.998057e-001
 5.260000e+000 -5.412675e-002  9.993769e-001
 5.270000e+000 -7.660538e-002  9.987232e-001
 5.280000e+000 -9.906677e-002  9.978447e-001
 5.290000e+000 -1.215059e-001  9.967418e-001
 5.300000e+000 -1.439176e-001  9.954146e-001
 5.310000e+000 -1.662970e-001  9.938635e-001
 5.320000e+000 -1.886390e-001  9.920887e-001
 5.330000e+000 -2.109385e-001  9.900907e-001
 5.340000e+000 -2.331905e-001  9.878699e-001
 5.350000e+000 -2.553901e-001  9.854269e-001
 5.360000e+000 -2.775323e-001  9.827621e-001
 5.370000e+000 -2.996119e-001  9.798762e-001
 5.380000e+000 -3.216242e-001  9.767699e-001
 5.390000e+000 -3.435641e-001  9.734437e-001
 5.400000e+000 -3.654267e-001  9.698986e-001
 5.410000e+000 -3.872071e-001  9.661352e-001
